,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,nördliche Breite,östliche Länge
3472,2017-08-06,mc174,0.23333333333333336,23.625,35.458333333333336,,15.541666666666666,1.7083333333333333,7.791666666666667,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3473,2017-08-06,mc145,,3.0833333333333335,3.1666666666666665,48.666666666666664,,,0.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3474,2017-08-06,mc220,,26.958333333333332,53.041666666666664,,15.708333333333334,,17.0,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3475,2017-08-06,mc077,,7.130434782608695,7.826086956521739,,11.666666666666666,,0.43478260869565216,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3476,2017-08-06,mc032,,2.875,3.5,51.75,9.041666666666666,,0.125,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3477,2017-08-06,mc042,,11.458333333333334,13.666666666666666,55.708333333333336,12.541666666666666,,1.4166666666666667,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3478,2017-08-06,mc085,,6.875,6.041666666666667,59.333333333333336,8.166666666666666,,0.0,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3479,2017-08-06,mc171,,14.0,17.541666666666668,,10.375,,2.3333333333333335,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3480,2017-08-06,mc018,,7.375,7.875,,,,0.25,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3481,2017-08-06,mc117,0.2416666666666667,16.875,27.958333333333332,,12.208333333333334,,7.208333333333333,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3482,2017-08-06,mc027,,4.916666666666667,5.375,55.125,,,0.125,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3483,2017-08-06,mc115,,20.916666666666668,37.708333333333336,,,,11.083333333333334,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3484,2017-08-06,mc282,,10.416666666666666,11.666666666666666,,,0.20833333333333334,0.9166666666666666,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3485,2017-08-06,mc010,,19.958333333333332,23.916666666666668,45.833333333333336,10.666666666666666,,2.5416666666666665,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3486,2017-08-06,mc124,,35.583333333333336,75.0,,15.791666666666666,,25.791666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3487,2017-08-06,mc143,,16.416666666666668,24.375,,15.458333333333334,,5.208333333333333,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3488,2017-08-07,mc032,,8.25,13.083333333333334,48.916666666666664,9.083333333333334,,3.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3489,2017-08-07,mc143,,70.70833333333333,160.83333333333334,,21.541666666666668,,58.958333333333336,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3490,2017-08-07,mc145,,10.958333333333334,16.666666666666668,49.875,,,3.8333333333333335,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3491,2017-08-07,mc027,,10.666666666666666,11.916666666666666,60.666666666666664,,,0.6666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3492,2017-08-07,mc010,,31.916666666666668,43.208333333333336,52.208333333333336,13.166666666666666,,7.416666666666667,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3493,2017-08-07,mc117,0.3791666666666667,58.916666666666664,110.66666666666667,,18.041666666666668,,33.833333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3494,2017-08-07,mc174,0.4000000000000001,55.041666666666664,108.58333333333333,,22.916666666666668,1.9166666666666667,35.041666666666664,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3495,2017-08-07,mc085,,7.625,8.416666666666666,67.29166666666667,8.375,,0.625,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3496,2017-08-07,mc171,,29.0,36.625,,14.666666666666666,,5.0,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3497,2017-08-07,mc124,,50.666666666666664,108.95833333333333,,18.708333333333332,,38.208333333333336,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3498,2017-08-07,mc282,,17.25,25.291666666666668,,,0.16666666666666666,5.375,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3499,2017-08-07,mc220,,57.083333333333336,113.95833333333333,,19.958333333333332,,37.125,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3500,2017-08-07,mc115,,66.41666666666667,132.83333333333334,,,,44.0,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3501,2017-08-07,mc042,,28.958333333333332,34.041666666666664,57.291666666666664,14.208333333333334,,3.3333333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3502,2017-08-07,mc077,,14.583333333333334,21.25,,11.416666666666666,,4.125,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3503,2017-08-07,mc018,,27.083333333333332,34.916666666666664,,,,5.208333333333333,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3504,2017-08-08,mc042,,14.291666666666666,15.291666666666666,82.33333333333333,25.833333333333332,,0.6666666666666666,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3505,2017-08-08,mc117,0.3291666666666667,58.958333333333336,93.33333333333333,,27.375,,22.583333333333332,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3506,2017-08-08,mc124,,15.916666666666666,20.5,,23.541666666666668,,3.0416666666666665,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3507,2017-08-08,mc115,,54.125,103.54166666666667,,,,32.25,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3508,2017-08-08,mc018,,19.333333333333332,20.791666666666668,,,,0.9583333333333334,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3509,2017-08-08,mc220,,42.916666666666664,67.25,,26.166666666666668,,15.958333333333334,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3510,2017-08-08,mc174,0.3375000000000001,49.416666666666664,81.375,,24.083333333333332,1.9166666666666667,20.916666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3511,2017-08-08,mc282,,8.75,9.291666666666666,,,0.041666666666666664,0.3333333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3512,2017-08-08,mc027,,10.5,10.541666666666666,75.70833333333333,,,0.25,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3513,2017-08-08,mc010,,22.125,25.333333333333332,76.04166666666667,18.958333333333332,,2.2083333333333335,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3514,2017-08-08,mc145,,8.75,8.708333333333334,77.29166666666667,,,0.08333333333333333,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3515,2017-08-08,mc143,,63.333333333333336,136.375,,29.875,,47.833333333333336,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3516,2017-08-08,mc171,,15.5,18.25,,22.625,,1.875,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3517,2017-08-08,mc077,,10.083333333333334,10.708333333333334,,15.583333333333334,,0.16666666666666666,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3518,2017-08-08,mc085,,6.458333333333333,8.5,87.04166666666667,13.791666666666666,,1.1666666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3519,2017-08-08,mc032,,14.5,14.583333333333334,64.16666666666667,16.541666666666668,,0.08333333333333333,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3520,2017-08-09,mc027,,7.416666666666667,8.333333333333334,83.5,,,0.6666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3521,2017-08-09,mc010,,21.125,25.166666666666668,78.31818181818181,15.958333333333334,,2.7083333333333335,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3522,2017-08-09,mc042,,17.291666666666668,18.25,83.31818181818181,19.291666666666668,,0.875,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3523,2017-08-09,mc145,,7.083333333333333,7.666666666666667,79.5,,,0.625,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3524,2017-08-09,mc282,,14.25,16.291666666666668,,,0.3333333333333333,1.2916666666666667,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3525,2017-08-09,mc220,,49.166666666666664,95.0,,23.291666666666668,,30.041666666666668,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3526,2017-08-09,mc143,,48.833333333333336,96.29166666666667,,24.375,,30.958333333333332,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3527,2017-08-09,mc077,,13.5,14.291666666666666,,13.458333333333334,,0.3333333333333333,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3528,2017-08-09,mc174,0.3,41.5,73.41666666666667,,25.333333333333332,1.2083333333333333,21.0,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3529,2017-08-09,mc085,,7.416666666666667,7.375,87.04166666666667,13.25,,0.16666666666666666,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3530,2017-08-09,mc117,0.2916666666666667,42.75,74.91666666666667,,19.833333333333332,,21.125,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3531,2017-08-09,mc018,,13.333333333333334,13.666666666666666,,,,0.25,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3532,2017-08-09,mc124,,54.875,108.91666666666667,,22.541666666666668,,35.416666666666664,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3533,2017-08-09,mc115,,43.708333333333336,78.91666666666667,,,,23.0,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3534,2017-08-09,mc032,,7.625,7.583333333333333,68.45833333333333,13.708333333333334,,0.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3535,2017-08-09,mc171,,20.625,24.083333333333332,,19.208333333333332,,2.2083333333333335,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3536,2017-08-10,mc171,,16.416666666666668,21.875,,18.916666666666668,,3.625,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3537,2017-08-10,mc145,,4.5,4.708333333333333,74.33333333333333,,,0.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3538,2017-08-10,mc077,,6.125,6.916666666666667,,14.083333333333334,,0.3333333333333333,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3539,2017-08-10,mc018,,15.291666666666666,16.291666666666668,,,,0.7083333333333334,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3540,2017-08-10,mc143,,37.625,59.291666666666664,,24.791666666666668,,14.166666666666666,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3541,2017-08-10,mc115,,38.416666666666664,65.5,,,,17.666666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3542,2017-08-10,mc220,,24.291666666666668,31.625,,24.25,,4.916666666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3543,2017-08-10,mc282,,12.875,14.75,,,1.25,1.375,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3544,2017-08-10,mc027,,12.666666666666666,13.958333333333334,77.30434782608695,,,0.6666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3545,2017-08-10,mc174,0.2083333333333334,18.666666666666668,22.958333333333332,,21.125,1.2916666666666667,2.9166666666666665,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3546,2017-08-10,mc042,,14.083333333333334,16.041666666666668,81.625,20.666666666666668,,1.25,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3547,2017-08-10,mc032,,11.75,12.125,61.13636363636363,15.833333333333334,,0.041666666666666664,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3548,2017-08-10,mc010,,12.625,13.833333333333334,79.33333333333333,18.708333333333332,,0.625,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3549,2017-08-10,mc124,,38.916666666666664,68.29166666666667,,22.291666666666668,,19.166666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3550,2017-08-10,mc085,,5.208333333333333,5.541666666666667,82.5909090909091,13.25,,0.2916666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3551,2017-08-10,mc117,0.22500000000000006,31.166666666666668,44.25,,23.458333333333332,,8.458333333333334,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3552,2017-08-11,mc174,0.2958333333333334,33.083333333333336,60.333333333333336,,27.25,2.25,18.041666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3553,2017-08-11,mc042,,16.916666666666668,19.708333333333332,57.208333333333336,23.208333333333332,,1.875,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3554,2017-08-11,mc145,,8.791666666666666,9.25,57.25,,,0.20833333333333334,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3555,2017-08-11,mc032,,10.708333333333334,11.0,50.333333333333336,20.708333333333332,,0.041666666666666664,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3556,2017-08-11,mc282,,11.458333333333334,13.083333333333334,,,0.75,1.2083333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3557,2017-08-11,mc124,,37.041666666666664,74.04166666666667,,25.416666666666668,,24.166666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3558,2017-08-11,mc077,,9.708333333333334,10.541666666666666,,21.875,,0.5,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3559,2017-08-11,mc171,,17.25,20.958333333333332,,21.083333333333332,,2.3333333333333335,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3560,2017-08-11,mc117,0.30833333333333335,40.708333333333336,74.91666666666667,,28.916666666666668,,22.333333333333332,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3561,2017-08-11,mc220,,37.583333333333336,88.66666666666667,,28.333333333333332,,33.541666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3562,2017-08-11,mc143,,51.291666666666664,118.79166666666667,,30.208333333333332,,44.166666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3563,2017-08-11,mc018,,17.59090909090909,20.40909090909091,,,,1.6818181818181819,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3564,2017-08-11,mc010,,20.041666666666668,23.333333333333332,56.583333333333336,22.625,,2.2083333333333335,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3565,2017-08-11,mc115,,53.083333333333336,110.08333333333333,,,,37.333333333333336,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3566,2017-08-11,mc027,,9.666666666666666,10.583333333333334,58.5,,,0.5833333333333334,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3567,2017-08-11,mc085,,6.416666666666667,6.5,63.916666666666664,17.541666666666668,,0.08333333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3568,2017-08-12,mc010,,12.0,15.0,51.375,10.875,,2.0833333333333335,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3569,2017-08-12,mc117,0.2208333333333333,17.958333333333332,37.0,,10.958333333333334,,12.5,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3570,2017-08-12,mc174,0.2624999999999999,23.958333333333332,40.833333333333336,,14.0,1.0,11.041666666666666,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3571,2017-08-12,mc027,,3.875,4.458333333333333,57.791666666666664,,,0.20833333333333334,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3572,2017-08-12,mc042,,10.666666666666666,13.375,52.625,11.208333333333334,,1.75,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3573,2017-08-12,mc032,,5.083333333333333,4.875,47.333333333333336,9.0,,0.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3574,2017-08-12,mc171,,16.708333333333332,22.958333333333332,,9.916666666666666,,4.041666666666667,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3575,2017-08-12,mc115,,29.083333333333332,57.791666666666664,,,,18.75,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3576,2017-08-12,mc018,,9.708333333333334,10.25,,,,0.375,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3577,2017-08-12,mc145,,4.833333333333333,4.458333333333333,51.125,,,0.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3578,2017-08-12,mc085,,4.625,4.916666666666667,61.541666666666664,7.958333333333333,,0.25,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3579,2017-08-12,mc124,,28.5,60.375,,13.833333333333334,,20.875,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3580,2017-08-12,mc077,,6.25,6.791666666666667,,9.916666666666666,,0.2916666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3581,2017-08-12,mc282,,8.541666666666666,10.25,,,0.0,1.1666666666666667,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3582,2017-08-12,mc220,,29.791666666666668,68.91666666666667,,15.875,,25.458333333333332,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3583,2017-08-12,mc143,,28.25,58.0,,15.166666666666666,,19.458333333333332,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3584,2017-08-13,mc220,,26.166666666666668,56.0,,15.583333333333334,,19.625,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3585,2017-08-13,mc143,,19.666666666666668,35.083333333333336,,14.916666666666666,,10.125,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3586,2017-08-13,mc145,,4.291666666666667,4.416666666666667,39.291666666666664,,,0.041666666666666664,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3587,2017-08-13,mc115,,24.041666666666668,46.333333333333336,,,,14.625,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3588,2017-08-13,mc171,,14.958333333333334,20.791666666666668,,10.041666666666666,,3.7916666666666665,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3589,2017-08-13,mc032,,4.0,3.9583333333333335,36.583333333333336,9.75,,0.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
3590,2017-08-13,mc124,,30.791666666666668,70.75,,14.125,,26.166666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
3591,2017-08-13,mc085,,5.875,6.416666666666667,46.208333333333336,8.083333333333334,,0.16666666666666666,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3592,2017-08-13,mc174,0.2583333333333333,23.458333333333332,37.791666666666664,,13.5,1.4166666666666667,9.416666666666666,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
3593,2017-08-13,mc077,,3.375,4.208333333333333,,9.625,,0.7083333333333334,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
3594,2017-08-13,mc027,,3.7083333333333335,4.166666666666667,43.916666666666664,,,0.16666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
3595,2017-08-13,mc117,0.2625,17.416666666666668,31.875,,11.041666666666666,,9.375,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
3596,2017-08-13,mc282,,9.541666666666666,11.416666666666666,,,0.041666666666666664,1.3333333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
3597,2017-08-13,mc018,,9.25,9.583333333333334,,,,0.3333333333333333,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
3598,2017-08-13,mc010,,12.291666666666666,15.291666666666666,40.625,9.625,,1.9583333333333333,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
3599,2017-08-13,mc042,,9.833333333333334,11.75,41.541666666666664,10.958333333333334,,1.3333333333333333,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
3600,2017-08-14,mc220,,38.56521739130435,62.391304347826086,,20.916666666666668,,15.695652173913043,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
3601,2017-08-14,mc143,,61.958333333333336,144.95833333333334,,23.291666666666668,,54.291666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
3602,2017-08-14,mc145,,7.125,7.833333333333333,38.5,,,0.5,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
3603,2017-08-14,mc115,,53.333333333333336,109.20833333333333,,,,37.5,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
3604,2017-08-14,mc171,,20.666666666666668,25.875,,14.0,,3.375,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
3605,2017-08-14,mc085,,6.75,7.708333333333333,53.833333333333336,10.625,,0.6666666666666666,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
3606,2017-08-14,mc282,,12.083333333333334,15.75,,,0.25,2.25,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
